Time,CH1_mV,CH2_mV
16.03,-0.024056,0.012273
16.035,-0.020862,-0.00469
16.04,-0.005043,-0.001456
16.045,-0.001156,0.012978
16.05,0.001994,-0.006386
16.055,-0.006453,-0.011537
16.06,-0.033851,0.006745
16.065,0.033629,0.007599
16.07,-0.003335,0.014964
16.075,0.001868,-0.020664
16.08,-0.01421,0.005314
16.085,0.01721,0.006483
16.09,0.015834,-0.001339
16.095,0.006892,0.007529
16.1,-0.026729,0.002419
16.105,-0.005287,0.006762
16.11,-0.002205,0.003119
16.115,0.024931,-0.005751
16.12,-0.013027,-0.008925
16.125,0.013819,0.00226
16.13,0.024631,0.016727
16.135,-0.002336,-0.002025
16.14,-0.001803,0.010436
16.145,0.004593,0.014528
16.15,-0.016612,0.01301
16.155,-0.015137,0.021274
16.16,0.000244,0.007958
16.165,0.029664,0.010054
16.17,-0.00205,-0.002701
16.175,-0.002862,0.005746
16.18,0.004427,0.013666
16.185,-0.000911,0.023646
16.19,0.007567,0.014241
16.195,-0.002834,-0.000767
16.2,0.03152,-0.008925
16.205,0.030774,0.028631
16.21,0.015365,-0.003153
16.215,0.021376,0.023034
16.22,0.018387,0.017962
16.225,0.048951,0.017969
16.23,0.044472,0.03677
16.235,0.059873,0.016216
16.24,0.070481,0.052639
16.245,0.066894,0.030436
16.25,0.047958,0.021917
16.255,0.088781,0.034543
16.26,0.076213,0.04988
16.265,0.127738,0.025296
16.27,0.105648,0.069752
16.275,0.119332,0.048232
16.28,0.193561,0.046952
16.285,0.164612,0.076901
16.29,0.145848,0.069001
16.295,0.134129,0.061727
16.3,0.142839,0.071549
16.305,0.204557,0.064468
16.31,0.244647,0.06604
16.315,0.235682,0.100901
16.32,0.197647,0.090747
16.325,0.227651,0.128326
16.33,0.240586,0.105582
16.335,0.250482,0.137052
16.34,0.320426,0.124306
16.345,0.235852,0.137469
16.35,0.32147,0.160566
16.355,0.292252,0.140733
16.36,0.302925,0.152889
16.365,0.347524,0.161879
16.37,0.361617,0.186275
16.375,0.345992,0.122946
16.38,0.399595,0.171658
16.385,0.376369,0.198585
16.39,0.39262,0.201214
16.395,0.450031,0.131972
16.4,0.375158,0.222037
16.405,0.355187,0.185075
16.41,0.317132,0.161752
16.415,0.407379,0.223737
16.42,0.380465,0.130527
16.425,0.382769,0.135616
16.43,0.37077,0.163925
16.435,0.308279,0.186201
16.44,0.437958,0.175199
16.445,0.30002,0.159064
16.45,0.276211,0.150166
16.455,0.354629,0.13585
16.46,0.283913,0.110499
16.465,0.280291,0.112336
16.47,0.260602,0.13586
16.475,0.249191,0.104153
16.48,0.291244,0.119379
16.485,0.267975,0.116848
16.49,0.203699,0.096092
16.495,0.230909,0.114022
16.5,0.191129,0.093292
16.505,0.193949,0.068668
16.51,0.138804,0.079998
16.515,0.138169,0.060115
16.52,0.10552,0.057937
16.525,0.103135,0.063131
16.53,0.081768,0.038063
16.535,0.068938,0.047598
16.54,0.061509,0.037612
16.545,0.058519,0.025618
16.55,0.073515,0.023409
16.555,0.057032,0.044835
16.56,0.054433,0.048966
16.565,0.036087,0.037713
16.57,0.050236,0.029656
16.575,0.047048,0.018495
16.58,0.023891,0.026222
16.585,0.020081,0.010211
16.59,0.006835,0.020487
16.595,0.029256,0.008756
16.6,0.019251,-0.003175
16.605,0.018382,0.032467
16.61,0.0182,0.000526
16.615,0.005285,0.016833
16.62,0.011435,-0.01051
16.625,0.008172,0.005647
16.63,-0.002682,-0.015714
16.635,-0.001755,-0.018303
16.64,0.005877,0.001772
16.645,0.016756,-0.002467
16.65,-0.036924,0.015676
16.655,-0.002375,-0.005267
16.66,0.006522,-0.004289
16.665,0.011954,0.006276
16.67,0.006381,0.012616
16.675,0.004304,0.009692
16.68,-0.005186,0.009472
16.685,0.009319,-0.012973
16.69,0.00292,0.008492
16.695,0.015444,0.007593
16.7,0.018232,0.022379
16.705,-0.007154,-0.014086
16.71,-0.010272,0.012447
16.715,0.010408,-0.009126
16.72,-0.012546,-0.004945
16.725,-0.038077,-0.015536
16.73,0.010354,-0.005165
16.735,-0.003791,-0.002373
16.74,0.005933,0.005535
16.745,-0.029528,-0.013945
16.75,-0.00376,0.014151
16.755,0.021483,-0.002021
16.76,0.007714,-0.007349
16.765,0.018487,-0.008181
16.77,-0.003902,-0.013432
16.775,-0.001537,0.000393
16.78,0.007531,0.013271
16.785,0.016857,0.007307
16.79,0.000523,0.004021
16.795,-0.001989,-0.007376
16.8,-0.003603,0.010639
16.805,0.001198,-0.004005
16.81,0.007997,0.009383
16.815,0.0018,-0.018468
16.82,-0.02163,0.013302
16.825,-0.007139,-0.003242
16.83,-0.016064,0.002489
16.835,0.007315,0.002368
16.84,0.000893,0.001493
16.845,-0.034153,0.001224
16.85,-0.012156,0.008295
16.855,-0.003547,0.001526
16.86,-0.009032,-0.002633
16.865,0.020518,-0.008313
16.87,-0.008731,-0.014303
16.875,-0.001005,-0.00742
16.88,-0.015326,-0.011012
16.885,-0.001176,0.010998
16.89,-0.029587,-0.014742
16.895,0.002834,-0.014255
16.9,-0.027647,-0.011082
16.905,-0.009638,-0.000752
16.91,-0.024982,0.008759
16.915,-0.00023,0.008482
16.92,0.021536,-0.002956
16.925,-0.009535,0.005763
16.93,-0.026063,0.010782
16.935,-0.000906,-0.004272
16.94,-0.017032,-0.013073
16.945,-0.004653,0.004602
16.95,-0.000276,-0.023062
16.955,-0.010318,0.005133
16.96,0.027526,-0.001499
16.965,0.005708,3.8e-05
16.97,-0.006057,-0.011514
16.975,-0.013763,-0.013414
16.98,0.006951,0.00851
16.985,-0.002837,-0.006368
16.99,0.015141,0.022165
16.995,-0.026216,0.005599
17.0,0.002058,0.003206
17.005,0.010383,0.015389
17.01,-0.0019,0.021529
17.015,-0.017697,0.007613
17.02,-0.021437,-0.014188
17.025,0.006284,0.007199
17.03,-0.008683,0.005594
17.035,-0.010895,0.011111
17.04,-0.022206,0.002069
17.045,0.004292,0.002101
17.05,2e-05,-0.001204
17.055,-0.038622,-0.014675
17.06,0.014961,0.006949
17.065,0.020368,0.00062
17.07,0.025306,-0.001392
17.075,0.015463,-0.004683
17.08,-0.008263,0.009049
17.085,-0.021694,0.01525
17.09,0.027638,-6.4e-05
17.095,0.020679,-0.005359
17.1,-0.00372,0.002375
17.105,-0.0083,0.007039
17.11,0.013398,0.006505
17.115,-0.007694,-0.015233
17.12,0.006253,-0.003539
17.125,-0.024253,-0.012046
17.13,-0.004281,0.015237
17.135,0.005715,-0.008797
17.14,-0.016192,-0.009929
17.145,-0.015299,0.001602
17.15,0.016687,0.027066
17.155,0.026481,-0.004824
17.16,0.014099,0.000986
17.165,0.026114,0.005148
17.17,-0.00743,0.009642
17.175,-0.011879,-0.006285
17.18,-0.004697,-0.002678
17.185,-0.03123,0.010132
17.19,0.040054,-0.012393
17.195,0.020294,-0.016975
17.2,-0.001234,-0.008301
17.205,0.002821,0.005231
17.21,-0.019384,-0.001637
17.215,0.011056,-0.009283
17.22,0.018593,0.012849
17.225,-0.007112,0.014182
17.23,-0.029154,-0.006146
17.235,0.008031,0.009463
17.24,0.016525,0.009796
17.245,0.000591,0.006885
17.25,0.00045,-0.014681
17.255,0.013562,0.005693
17.26,-0.001892,-0.005774
17.265,0.029205,-0.009317
17.27,0.001083,-0.007019
17.275,-0.000817,0.011361
17.28,0.006149,-0.003077
17.285,0.012202,0.009316
17.29,-0.001005,-0.004302
17.295,-0.010878,-0.018933
17.3,0.023264,-0.007087
17.305,-0.017387,-0.008497
17.31,-0.017075,0.011099
17.315,-0.001292,-0.009767
17.32,-0.012087,-0.010007
17.325,0.016868,-0.014285
17.33,0.00123,0.00489
17.335,0.005523,0.002262
17.34,-0.002087,-0.023487
17.345,-0.000252,-0.004965
17.35,-0.019813,0.014472
17.355,0.018861,-0.003733
17.36,0.005361,3.8e-05
17.365,-0.028347,-0.004299
17.37,0.013059,-0.001108
17.375,-0.014963,0.011311
17.38,0.00524,-0.011597
17.385,-0.008538,-0.004224
17.39,-0.014758,0.007601
17.395,-0.008131,0.00137
17.4,0.026761,-0.006692
17.405,-0.016546,1.2e-05
17.41,-0.006769,-0.003342
17.415,-0.013676,-0.015494
17.42,-0.005905,-0.012931
17.425,-0.016524,0.028399
17.43,0.036345,0.023767
17.435,-0.004616,-0.010984
17.44,0.00832,-0.01029
17.445,-0.004145,-0.009323
17.45,0.013408,-0.001064
17.455,0.004849,-0.00607
17.46,-0.002975,-0.018129
17.465,-0.001511,-0.003128
17.47,0.00625,-0.0047
17.475,-0.014913,0.000782
17.48,0.021905,-0.001437
17.485,0.026734,-0.025017
17.49,-0.012997,-0.002692
17.495,-0.019994,-0.027382
17.5,0.000724,-0.009949
17.505,-0.01205,-0.00142
17.51,-0.003267,-0.006218
17.515,0.009291,-0.007857
17.52,0.01705,0.012242
17.525,-0.023739,-0.00875
17.53,0.013842,-0.012733
17.535,-0.008652,0.001577
17.54,0.015026,0.011738
17.545,-0.002142,0.005408
17.55,0.004956,0.016281
17.555,-0.000187,-0.001349
17.56,-0.002956,-0.012945
17.565,-0.019511,-0.0269
17.57,0.022055,0.01961
17.575,-0.025831,0.008489
17.58,0.006025,-0.002015
17.585,0.009315,-0.001017
17.59,0.039768,0.009072
17.595,-0.011818,-0.010858
17.6,0.020685,-0.002655
17.605,-0.003249,0.001492
17.61,0.000998,0.011562
17.615,-0.014168,-0.023001
17.62,-0.008345,-0.007948
17.625,-0.009555,-0.016634
17.63,-0.014143,-0.014556
17.635,0.014369,-0.01088
17.64,-0.003444,0.014371
17.645,-0.005098,0.003744
17.65,0.015096,0.005752
17.655,-0.008747,-0.010419
17.66,0.019364,0.001881
17.665,-0.010769,-0.003524
17.67,-0.000778,-0.017778
17.675,0.007241,0.010445
17.68,-0.009836,-0.008409
17.685,-0.006186,-0.001986
17.69,0.030254,0.008503
17.695,0.002689,-0.006138
17.7,0.001153,-0.001843
17.705,-0.017458,-0.004278
17.71,0.006617,-0.010707
17.715,-0.019746,-0.001571
17.72,-0.005985,-0.017213
17.725,0.017839,0.011757
17.73,0.031282,-0.004568
17.735,0.008559,0.012258
17.74,0.008131,0.011508
17.745,0.002399,-0.004869
17.75,0.007034,0.00492
17.755,0.010211,0.010909
17.76,0.002383,-0.002145
17.765,0.017677,-0.001494
17.77,-0.012311,0.009481
17.775,-0.032009,0.011204
17.78,0.012684,5e-06
17.785,0.017132,-0.004014
17.79,0.004504,-0.014361
17.795,-0.018512,0.00445
17.8,-0.006169,-0.011445
17.805,0.013922,-0.000817
17.81,-0.01,-0.001632
17.815,0.022566,0.010788
17.82,0.000784,0.006434
17.825,-0.008715,0.017993
17.83,0.019641,-0.003589
17.835,0.002996,0.009218
17.84,0.014473,0.010082
17.845,0.010275,0.003456
17.85,-0.023902,0.014631
17.855,-0.005061,0.00245
17.86,-0.000415,0.010522
17.865,-0.006349,-0.011645
17.87,0.02201,0.006968
17.875,0.023164,-0.00045
17.88,0.005105,0.009028
17.885,-0.01529,-0.01548
17.89,-0.012368,-0.006391
17.895,0.026723,0.025687
17.9,-0.003142,0.000928
17.905,-0.004794,-0.002434
17.91,0.005132,0.003405
17.915,-0.005287,-0.001105
17.92,-0.009066,-0.007322
17.925,-0.006004,0.006915
17.93,0.007289,-0.00525
17.935,0.014568,0.000603
17.94,0.014352,-0.001902
17.945,0.027021,0.013973
17.95,0.010895,0.014418
17.955,-0.009685,0.0174
17.96,-0.018366,0.0008
17.965,-0.009201,-0.019065
17.97,-0.019447,-0.004352
17.975,0.007308,-0.003703
17.98,0.01407,-0.003277
17.985,-0.013887,0.013591
17.99,0.018104,-0.00246
17.995,-0.02419,-0.010903
18.0,-0.007754,0.000757
18.005,0.017976,0.000716
18.01,0.004363,0.004308
18.015,-0.017704,0.011252
18.02,0.022799,0.005243
18.025,0.023219,-0.002502
18.03,0.000115,0.013699
18.035,-0.002559,-0.006127
18.04,0.026748,-0.001545
18.045,-0.01205,-0.000113
18.05,-0.03214,0.010453
18.055,0.020219,-0.012439
18.06,-0.010071,0.01858
18.065,0.014495,-0.003312
18.07,-0.002504,0.004013
18.075,0.021308,0.007749
18.08,0.008476,-0.00204
18.085,0.023149,0.005822
18.09,-0.016477,-0.003889
18.095,0.027033,-0.018169
18.1,-0.015882,0.00548
18.105,-0.002064,-0.011347
18.11,-0.052552,-0.003314
18.115,0.017703,-0.010005
18.12,-0.017206,0.007746
18.125,0.021039,-0.008792
18.13,-0.005216,-0.01518
18.135,-2.3e-05,-0.007483
18.14,-0.002547,-0.02449
18.145,0.013748,-0.018455
18.15,-0.020242,-0.002409
18.155,-0.030286,-0.01615
18.16,-0.01416,-0.01839
18.165,-0.010595,-0.001051
18.17,0.025551,0.008696
18.175,-0.03689,-0.00212
18.18,-0.012952,0.004556
18.185,-0.005144,0.003504
18.19,0.009753,-0.003898
18.195,-0.024812,-0.00415
18.2,0.009335,0.005689
18.205,-0.002806,0.006665
18.21,-0.001463,-0.012935
18.215,0.002597,0.00835
18.22,0.019655,-0.005856
18.225,0.001845,-0.002388
18.23,-0.020245,0.00319
18.235,-0.014028,0.000691
18.24,-0.010013,-0.005925
18.245,-0.000926,0.000808
18.25,0.007426,-0.004085
18.255,-0.004234,0.003661
18.26,-0.006305,0.00021
18.265,-0.008631,-0.000519
18.27,0.012351,0.008115
18.275,0.012256,0.012126
18.28,0.002252,0.009918
18.285,-0.004834,0.010073
18.29,0.011327,0.016636
18.295,0.012503,0.006781
18.3,0.004745,-0.00503
18.305,-0.009708,0.008481
18.31,-0.01922,0.015641
18.315,0.003094,0.006147
18.32,0.014549,0.002507
18.325,-0.001231,-0.021491
18.33,0.005338,0.005632
18.335,-0.022004,0.001919
18.34,-0.001554,0.010404
18.345,-0.025581,-0.005556
18.35,-0.002956,-0.008642
18.355,0.002799,-0.02058
18.36,-0.034013,-0.000265
18.365,0.008217,-0.008275
18.37,0.00553,0.00304
18.375,0.008645,0.000771
18.38,-0.025618,-0.0
18.385,0.001913,0.015007
18.39,-0.02247,0.022918
18.395,-0.001263,-0.010641
18.4,-0.004247,0.011183
18.405,0.000775,-0.007528
18.41,0.010321,0.00979
18.415,8.6e-05,0.017062
18.42,0.031676,-0.024208
18.425,0.000462,0.018535
18.43,0.00748,0.014842
18.435,0.008576,-0.014452
18.44,-0.009483,-9.3e-05
18.445,0.020041,-0.000626
18.45,-0.007188,-0.005399
18.455,0.002828,0.002066
18.46,0.034447,-0.001387
18.465,-0.01858,0.006184
18.47,0.004081,0.001749
18.475,-0.010716,0.004706
18.48,-0.007284,-0.005391
18.485,-0.008831,0.009789
18.49,-0.021513,-0.00089
18.495,-0.003975,0.007464
18.5,-0.002662,0.009128
18.505,-0.011463,0.004323
18.51,0.004142,0.000851
18.515,0.023471,0.005317
18.52,0.004012,0.010982
18.525,0.005801,-0.002507
18.53,0.014535,0.022331
18.535,-0.008365,0.006441
18.54,0.002041,0.000949
18.545,-0.028287,-0.00636
18.55,-0.012047,0.014349
18.555,-0.016783,0.013288
18.56,-0.014222,-0.001738
18.565,-0.006041,-0.005562
18.57,-0.023381,0.013909
18.575,0.016862,0.012044
18.58,0.014503,0.00912
18.585,0.018619,-0.007641
18.59,0.008565,0.014537
18.595,0.005282,-0.00178
18.6,-0.013162,-0.002644
18.605,-0.006996,-0.029871
18.61,0.007117,0.015252
18.615,0.009418,0.001773
18.62,-0.010873,-0.00238
18.625,0.021056,-0.013676
18.63,0.03398,-0.01502
18.635,0.012925,-0.006691
18.64,-0.006724,-0.021527
18.645,0.014238,0.004301
18.65,0.016132,-0.004951
18.655,0.020091,0.001853
18.66,-0.00259,-0.004962
18.665,0.018601,0.00364
18.67,0.006354,-0.014791
18.675,-0.00088,-0.010049
18.68,-0.012093,-0.018532
18.685,0.00888,-0.00107
18.69,6.8e-05,-0.009846
18.695,0.002786,-0.00995
18.7,-0.001288,0.00632
18.705,0.005634,0.005918
18.71,-0.010131,-0.019417
18.715,0.004178,-0.010668
18.72,-0.004802,-0.011776
18.725,-0.003485,0.006662
18.73,-0.00493,-0.012242
18.735,0.00218,0.002688
18.74,0.000313,0.002816
18.745,0.018579,0.016635
18.75,0.010689,-0.003505
18.755,0.005431,-0.013877
18.76,0.000174,0.018622
18.765,-0.000775,-0.000114
18.77,-0.011754,0.011156
18.775,-0.004256,0.003055
18.78,-0.00523,-0.012133
18.785,-0.002682,-0.010088
18.79,-0.010161,-0.005711
18.795,0.02583,0.006478
18.8,0.004728,-0.006291
18.805,0.009133,-0.001352
18.81,0.018329,-0.002204
18.815,0.025801,-0.002309
18.82,0.001356,-0.004657
18.825,-0.000391,-0.009807
18.83,-0.017217,-0.016624
18.835,-0.012613,-0.009454
18.84,0.004319,-0.006447
18.845,-0.002333,0.01311
18.85,0.0089,-0.015633
18.855,0.006086,0.006022
18.86,-0.002136,-0.009484
18.865,0.005436,-0.002558
18.87,0.004003,0.005814
18.875,0.006296,-0.004924
18.88,-0.024213,0.000963
18.885,-0.001857,-0.00165
18.89,0.004882,0.005343
18.895,-0.016153,0.00844
18.9,0.005257,0.001635
18.905,0.00098,0.021892
18.91,0.006775,-0.00085
18.915,-0.023822,-0.002698
18.92,0.007269,-0.012705
18.925,-0.002209,0.00142
18.93,0.011785,-0.015053
18.935,-0.002761,-0.002357
18.94,6.5e-05,0.004178
18.945,0.013164,0.010974
18.95,0.038929,0.002206
18.955,0.006862,-0.001248
18.96,-0.001187,-0.009055
18.965,-0.002664,-0.006485
18.97,-0.019151,0.001578
18.975,-0.00841,0.002045
18.98,-0.004271,0.005046
18.985,0.021618,0.005278
18.99,-0.00535,-0.00368
18.995,0.003169,-0.004151
19.0,-0.005198,0.011458
19.005,0.00429,-0.004734
19.01,0.002816,-0.001156
19.015,-0.007598,0.002496
19.02,-0.006013,-0.005928
19.025,0.010713,-0.006792
19.03,0.020841,-0.01237
19.035,0.006956,0.003956
19.04,0.00535,0.002956
19.045,0.013565,-0.002575
19.05,-0.005626,-0.003336
19.055,0.029866,-0.010411
19.06,0.01619,-0.008309
19.065,0.008056,0.011062
19.07,-0.018337,-0.008836
19.075,0.013055,0.012014
19.08,-0.008809,0.017487
19.085,-0.004072,0.003818
19.09,0.019096,-0.007396
19.095,0.024971,-0.007468
19.1,-0.001439,-0.003869
19.105,0.034882,0.000318
19.11,0.013029,0.011743
19.115,-0.006378,0.008999
19.12,-0.004714,-0.017264
19.125,-0.005549,0.000504
19.13,-0.033543,-0.011902
19.135,-0.001162,0.004285
19.14,0.009499,-0.000208
19.145,-0.00987,0.0058
19.15,-0.020474,0.007081
19.155,-0.022842,0.009143
19.16,-0.01352,0.015582
19.165,-0.006396,-0.006186
19.17,-0.01534,0.005735
19.175,-0.018082,-0.002597
19.18,0.006411,-0.008879
19.185,-0.013714,-0.005099
19.19,-0.020361,-0.007228
19.195,-0.000252,-0.015583
19.2,0.000106,0.000754
19.205,0.002788,-7.1e-05
19.21,-0.035207,-0.009017
19.215,0.004622,-0.001671
19.22,-0.01704,0.015771
19.225,0.018572,-0.013732
19.23,-0.00232,0.005361
19.235,0.024226,-0.021283
19.24,0.009549,-0.003876
19.245,0.002389,-0.002993
19.25,0.024863,0.019482
19.255,-0.004166,-0.009332
19.26,0.038295,0.004265
19.265,-0.016144,0.011221
19.27,-0.003061,-0.003341
19.275,0.015836,-0.017243
19.28,0.014045,0.001797
19.285,0.005283,0.001907
19.29,-0.024942,-0.00772
19.295,0.00561,0.005128
19.3,-0.001008,-0.016592
19.305,-0.00402,-0.008001
19.31,-0.011559,0.004787
19.315,0.004532,-0.015117
19.32,-0.002,0.005667
19.325,0.002813,-0.001736
19.33,0.000126,-0.01183
19.335,0.028298,0.00129
19.34,-0.013066,-0.018482
19.345,-0.026598,-0.006278
19.35,0.015473,-0.005743
19.355,-0.003978,-0.010158
19.36,0.022296,0.022413
19.365,-0.041047,-0.00372
19.37,0.007313,0.004883
19.375,-0.00773,-0.004781
19.38,0.010049,0.015139
19.385,-0.026825,-0.006989
19.39,0.006848,-0.010273
19.395,-0.008312,0.013216
19.4,0.0042,-0.005309
19.405,0.007116,-0.013622
19.41,0.002445,0.004504
19.415,0.018005,0.006385
19.42,0.002041,-0.001959
19.425,-0.003765,0.012235
19.43,0.018546,0.00538
19.435,0.000528,-0.008593
19.44,-0.020276,-0.004551
19.445,0.011634,0.001599
19.45,0.019141,-0.001885
19.455,-0.024412,-0.00689
19.46,0.012504,0.002461
19.465,0.001835,-0.000454
19.47,-0.007589,0.006385
19.475,-0.007922,0.003932
19.48,0.000279,-0.016083
19.485,0.023048,-0.002547
19.49,0.012559,0.005875
19.495,-0.000372,-0.004608
19.5,0.003025,-0.005337
19.505,-0.012566,-0.00511
19.51,-0.025111,-0.010094
19.515,-0.002145,0.005552
19.52,-0.030375,0.00478
19.525,0.019896,0.008807
19.53,0.020357,-0.012055
19.535,-0.014534,-0.014108
19.54,0.02048,0.021831
19.545,-0.024103,-0.001652
19.55,-0.020099,-0.018787
19.555,-0.014297,0.014728
19.56,-0.007524,0.008012
19.565,0.009837,-0.008351
19.57,0.020009,-0.010939
19.575,-0.007812,0.004441
19.58,-0.004555,-0.002524
19.585,0.012137,0.011497
19.59,-0.027108,0.000281
19.595,0.018943,0.015788
19.6,-0.037807,-0.007691
19.605,0.001258,-0.004188
19.61,0.010806,0.004837
19.615,0.008149,-0.002389
19.62,-0.002681,0.009333
19.625,0.007983,0.003342
19.63,0.001592,-0.007651
19.635,-0.011374,0.001286
19.64,0.015535,-0.010143
19.645,0.004903,0.003973
19.65,-0.003872,-0.00119
19.655,0.009606,-0.00784
19.66,0.02085,-0.017462
19.665,0.009882,0.006926
19.67,0.020749,-0.0204
19.675,-0.015927,0.010795
19.68,-0.011706,-0.000292
19.685,0.016122,-0.010676
19.69,-0.015656,-0.009877
19.695,-0.000632,-0.007482
19.7,0.00082,-0.001139
19.705,0.007499,-0.00661
19.71,0.008258,0.008463
19.715,0.013334,0.004388
19.72,-0.006461,0.00104
19.725,-0.021022,0.003052
19.73,0.013578,-0.006566
19.735,0.020882,0.00833
19.74,0.029463,-0.01121
19.745,0.001143,-0.006627
19.75,-0.006221,0.00769
19.755,0.017309,-0.000258
19.76,-0.005037,-0.010865
19.765,-0.000743,0.00275
19.77,0.009435,0.009349
19.775,-0.008386,-0.006777
19.78,0.019943,0.002651
19.785,-0.025715,0.016041
19.79,-0.010254,0.008107
19.795,-0.004932,0.000555
19.8,0.025023,-0.018213
19.805,-0.004816,-0.007252
19.81,-0.004124,-0.003146
19.815,0.013862,0.004296
19.82,-0.00708,0.015061
19.825,0.012633,-0.008824
19.83,-0.005624,-0.006784
19.835,0.003203,-0.003852
19.84,0.011186,-0.005301
19.845,0.000179,-0.005995
19.85,-0.009132,0.00846
19.855,-0.022649,0.002343
19.86,0.01233,0.013078
19.865,-0.014092,0.01216
19.87,-0.001626,0.000906
19.875,0.004173,-0.013194
19.88,0.019665,0.006974
19.885,-0.009868,-0.005912
19.89,0.035343,-0.002023
19.895,-0.001103,-0.016321
19.9,-0.003477,0.00522
19.905,-0.00819,0.001451
19.91,0.004847,-0.003698
19.915,0.015048,-0.001915
19.92,-0.001277,-0.000111
19.925,-0.026999,0.005779
19.93,0.011534,0.007759
19.935,0.006668,-0.000864
19.94,0.008169,0.027263
19.945,-0.016531,0.006043
19.95,0.007348,0.008416
19.955,-0.021394,0.020136
19.96,0.019363,-0.002316
19.965,0.02739,0.001653
